
State,School_Name,Orientation_Name,Address,City,Zip,Phone,Number_of_Students,Grade_Range
MA,SAINT PATRICK SCHOOL AND EDUCATION CENTER,Roman Catholic,311 ADAMS ST,LOWELL,1854,9784584232.0,105,Pre-Kindergarten - 8th Grade
MA,ST MICHAEL SCHOOL,Roman Catholic,21 6TH ST,LOWELL,1850,4784539511.0,220,Pre-Kindergarten - 8th Grade
MA,EAST BOSTON CENTRAL CATHOLIC SCHOOL,Roman Catholic,69 LONDON ST,EAST BOSTON,2128,6175677456.0,139,Pre-Kindergarten - 8th Grade
MA,CATHOLIC MEMORIAL,Roman Catholic,235 BAKER ST,WEST ROXBURY,2132,6174698000.0,627,7th Grade - 12th Grade
MA,OUR LADY OF LOURDES SCHOOL,Roman Catholic,52 1ST ST,TAUNTON,2780,5088223746.0,138,Pre-Kindergarten - 8th Grade
MA,BISHOP STANG HIGH SCHOOL,Roman Catholic,500 SLOCUM RD,NORTH DARTMOUTH,2747,5084410317.0,528,9th Grade - 12th Grade
MA,ST MARY-SACRED HEART SCHOOL,Roman Catholic,57 RICHARDS AVE,NORTH ATTLEBORO,2760,5086953072.0,176,Kindergarten - 8th Grade
MA,ST JAMES - ST JOHN SCHOOL,Roman Catholic,180 ORCHARD ST,NEW BEDFORD,2740,5089960534.0,144,Pre-Kindergarten - 8th Grade
MA,ALL SAINTS CATHOLIC SCHOOL,Roman Catholic,115 ILLINOIS ST,NEW BEDFORD,2745,5089953696.0,168,Pre-Kindergarten - 8th Grade
MA,HOLY FAMILY HOLY NAME SCHOOL,Roman Catholic,91 SUMMER ST,NEW BEDFORD,2740,5089933547.0,139,Pre-Kindergarten - 8th Grade
MA,ST STANISLAUS SCHOOL,Roman Catholic,PO BOX 300,FALL RIVER,2724,5086746771.0,164,Pre-Kindergarten - 8th Grade
MA,BISHOP CONNOLLY HIGH SCHOOL,Roman Catholic,373 ELSBREE ST,FALL RIVER,2720,5086761071.0,184,8th Grade - 12th Grade
MA,ST JOSEPH SCHOOL,Roman Catholic,100 SPRING ST,FAIRHAVEN,2719,5089961983.0,158,Pre-Kindergarten - 8th Grade
MA,HOLY NAME SCHOOL,Roman Catholic,850 PEARCE ST,FALL RIVER,2720,5086155302.0,139,Pre-Kindergarten - 8th Grade
MA,ESPIRITO SANTO PAROCHIAL SCHOOL,Roman Catholic,143 EVERETT ST,FALL RIVER,2723,5086722229.0,197,Pre-Kindergarten - 8th Grade
MA,ST JOHN THE EVANGELIST SCHOOL,Roman Catholic,13 HODGES ST,ATTLEBORO,2703,5082225062.0,222,Pre-Kindergarten - 8th Grade
MA,BISHOP FEEHAN,Roman Catholic,70 HOLCOTT DR UNIT 1,ATTLEBORO,2703,5082266223.0,1093,9th Grade - 12th Grade
MA,ST MICHAELS ACADEMY,Roman Catholic,153 EDDYWOOD ST,SPRINGFIELD,1118,4137825246.0,335,Pre-Kindergarten - 8th Grade
MA,POPE FRANCIS PREPARATORY SCHOOL,Roman Catholic,99 WENDOVER RD,SPRINGFIELD,1118,8339997673.0,397,9th Grade - 12th Grade
